ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762484282.6294909,2,1,53838,18636606,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,2,2,9378682,9338716,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,2,3,9307474,9391670,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,1,1,32990,18653946,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,1,2,9338716,9378682,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484282.6294909,1,3,9373166,9326888,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,3,1,9547498,9593996,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,3,2,9613386,9528014,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,2,1,54550,19077696,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,2,2,9600584,9559340,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,2,3,9528014,9613386,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,1,1,33530,19095218,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,1,2,9559340,9600584,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484283.6294897,1,3,9593996,9547498,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,3,1,9547498,9593996,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,3,2,9613386,9528014,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,2,1,54550,19077696,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,2,2,9600584,9559340,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,2,3,9528014,9613386,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,1,1,33530,19095218,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,1,2,9559340,9600584,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484284.6294997,1,3,9593996,9547498,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,3,1,9765034,9811618,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,3,2,9830990,9745722,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,2,1,55262,19512302,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,2,2,9817880,9777278,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,2,3,9745722,9830990,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,1,1,33984,19530010,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,1,2,9777278,9817880,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484285.6294487,1,3,9811618,9765034,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,3,1,9765034,9811618,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,3,2,9830990,9745722,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,2,1,55262,19512302,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,2,2,9817880,9777278,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,2,3,9745722,9830990,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,1,1,33984,19530010,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,1,2,9777278,9817880,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484286.6294293,1,3,9811618,9765034,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,3,1,9982478,10029868,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,3,2,10049730,9962940,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,2,1,56060,19947400,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,2,2,10036568,9995536,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,2,3,9962940,10049730,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,1,1,34438,19965366,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,1,2,9995536,10036568,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484287.6294916,1,3,10029868,9982478,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,3,1,9982478,10029868,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,3,2,10049730,9962940,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,2,1,56060,19947400,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762484288.6294782,2,2,10036568,9995536,0,0,1,0,0,0,0.0,0.0,0.0,0.0
