ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762492512.9039748,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,1,1,788,26096,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,1,2,14950,11154,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,1,3,11120,14664,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,2,1,984,25532,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,2,2,11154,14950,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,2,3,14498,11286,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,3,1,14664,11120,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492512.9039748,3,2,11286,14498,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,1,1,788,26096,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,1,2,14950,11154,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,1,3,11120,14664,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,2,1,984,25532,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,2,2,11154,14950,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,2,3,14498,11286,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,3,1,14664,11120,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492513.904972,3,2,11286,14498,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,1,1,3642,355062,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,1,2,184240,174730,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,1,3,172856,185576,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,2,1,7204,349858,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,2,2,174730,185026,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,2,3,183852,174344,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,3,1,185834,172856,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492514.9049673,3,2,174344,183852,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,1,1,3642,355062,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,1,2,184240,174730,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,1,3,172856,185576,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,2,1,7204,349858,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,2,2,174730,185026,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,2,3,183852,174344,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,3,1,185834,172856,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492515.9049563,3,2,174344,183852,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,3,1,403230,389122,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,3,2,393962,398604,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,2,1,10238,781096,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,2,2,389882,404192,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,2,3,398604,393962,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,1,1,6676,783568,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,1,2,404192,389882,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492516.9049642,1,3,389122,403230,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,3,1,403230,389122,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,3,2,393962,398604,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,2,1,10238,781096,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,2,2,389882,404192,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,2,3,398604,393962,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,1,1,6676,783568,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,1,2,404192,389882,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492517.9049664,1,3,389122,403230,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,3,1,621116,606572,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,3,2,611116,616834,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,2,1,12482,1211290,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,2,2,607732,622000,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,2,3,616834,611116,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,1,1,9006,1215338,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,1,2,622000,607732,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492518.9049575,1,3,606572,621116,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,3,1,621116,606572,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,3,2,611116,616834,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,2,1,12482,1211290,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,2,2,607732,622000,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,2,3,616834,611116,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,1,1,9006,1215338,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,1,2,622000,607732,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492519.9049454,1,3,606572,621116,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492520.9048116,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762492520.9048116,3,1,830848,816168,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492520.9048116,3,2,820978,825772,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1762492520.9048116,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
