ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762799538.6197772,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799538.6197772,1,2,95400,95773,8177368,8209440,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799538.6197772,1,3,95718,95450,8205430,8181056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799538.6197772,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799538.6197772,3,1,95450,95718,8181056,8205430,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799538.6197772,3,2,96023,95135,8231622,8154010,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,2,2,95773,95400,8209440,8177368,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,2,3,95135,96023,8154010,8231622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,1,2,95400,95773,8177368,8209440,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,1,3,95718,95450,8205430,8181056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,3,1,95450,95718,8181056,8205430,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799539.6196775,3,2,96023,95135,8231622,8154010,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,2,2,98389,98016,8433488,8401376,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,2,3,97750,98638,8377932,8455458,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,1,2,98016,98389,8401376,8433488,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,1,3,98333,98062,8429350,8404666,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799540.6190572,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
