ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762714240.1136744,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714240.1136744,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714241.1136203,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714242.1136858,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714242.1136858,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
