ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762713238.1936693,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713238.1936693,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713239.1937337,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713240.193758,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713241.1936922,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713242.1937056,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713243.1937172,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762713243.1937172,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
