ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758570581.9525952,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570581.9525952,1,1,580,11552,6,105,0,0,0,0,4640000000.0,92416000000.0,6000000.0,105000000.0,0.0,0.0
1758570581.9525952,1,2,6870,6556,62,58,0,0,0,0,54960000000.0,52448000000.0,62000000.0,58000000.0,0.0,0.0
1758570581.9525952,1,3,5772,6706,51,60,0,0,0,0,46176000000.0,53648000000.0,51000000.0,60000000.0,0.0,0.0
1758570581.9525952,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570581.9525952,3,1,6804,5772,61,51,0,0,0,0,54432000000.0,46176000000.0,61000000.0,51000000.0,0.0,0.0
1758570581.9525952,3,2,6580,5786,58,51,0,0,0,0,52640000000.0,46288000000.0,58000000.0,51000000.0,0.0,0.0
1758570581.9525952,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570581.9525952,2,1,822,11170,9,99,0,0,0,0,6576000000.0,89360000000.0,9000000.0,99000000.0,0.0,0.0
1758570581.9525952,2,2,6556,6870,58,62,0,0,0,0,52448000000.0,54960000000.0,58000000.0,62000000.0,0.0,0.0
1758570581.9525952,2,3,5786,6580,51,58,0,0,0,0,46288000000.0,52640000000.0,51000000.0,58000000.0,0.0,0.0
1758570583.0482485,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,1,1,580,11552,6,105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,1,2,6870,6556,62,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,1,3,5772,6706,51,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,3,1,6804,5772,61,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,3,2,6580,5786,58,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,2,1,822,11170,9,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,2,2,6556,6870,58,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570583.0482485,2,3,5786,6580,51,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570584.082599,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570584.082599,1,1,1714,56752,19,451,0,0,0,0,8770.722225346788,349591.39734186494,12.568274793817046,334.5094675892845,0.0,0.0
1758570584.082599,1,2,36942,30744,316,247,0,0,0,0,232586.55975364076,187077.80351559797,245.56475366381,182.72337969472477,0.0,0.0
1758570584.082599,1,3,31090,38802,246,333,0,0,0,0,195817.58844914462,248240.82940452427,188.5241219072557,263.93377067015797,0.0,0.0
1758570584.082599,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570584.082599,3,1,38802,31090,333,246,0,0,0,0,247482.86575542024,195817.58844914462,262.9669803014028,188.5241219072557,0.0,0.0
1758570584.082599,3,2,29824,36256,238,311,0,0,0,0,179776.60265075904,235664.82028775717,174.02226637592835,251.36549587634093,0.0,0.0
1758570584.082599,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570584.082599,2,1,822,54988,9,438,0,0,0,0,0.0,338902.5630249079,0.0,327.7419350079984,0.0,0.0
1758570584.082599,2,2,30744,36942,247,316,0,0,0,0,187077.80351559797,232586.55975364076,182.72337969472477,245.56475366381,0.0,0.0
1758570584.082599,2,3,36452,29824,313,238,0,0,0,0,237180.74758596526,179776.60265075904,253.29907661385124,174.02226637592835,0.0,0.0
1758570585.1454663,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,1,1,1714,56752,19,451,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,1,2,36942,30744,316,247,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,1,3,31090,38802,246,333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,3,1,38802,31090,333,246,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,3,2,29824,36256,238,311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,2,1,822,54988,9,438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,2,2,30744,36942,247,316,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570585.1454663,2,3,36452,29824,313,238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570586.2074614,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570586.2074614,2,1,892,106354,10,848,0,0,0,0,527.3094359870059,386939.6641272649,0.9416239928339392,386.06583706191503,0.0,0.0
1758570586.2074614,2,2,57666,80908,463,710,0,0,0,0,202803.20908060248,331195.52375149576,203.39078245213085,370.999853176572,0.0,0.0
1758570586.2074614,2,3,80624,56308,706,450,0,0,0,0,332747.3200916861,199503.75860971236,370.0582291837381,199.6242864807951,0.0,0.0
1758570586.2074614,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570586.2074614,1,1,2598,107658,29,857,0,0,0,0,6659.1648773216175,383474.48783363606,9.41623992833939,382.2993410905793,0.0,0.0
1758570586.2074614,1,2,80908,57666,710,463,0,0,0,0,331195.52375149576,202803.20908060248,370.999853176572,203.39078245213085,0.0,0.0
1758570586.2074614,1,3,55282,82814,440,730,0,0,0,0,182238.14107710923,331542.04138085863,182.67505460978418,373.82472515507385,0.0,0.0
1758570586.2074614,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570586.2074614,3,1,83010,55282,732,440,0,0,0,0,333018.50780162227,182238.14107710923,375.70797314074173,182.67505460978418,0.0,0.0
1758570586.2074614,3,2,56418,82514,451,725,0,0,0,0,200332.38772340622,348461.14128409885,200.56591047362903,389.8323330332508,0.0,0.0
1758570587.2525015,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,2,1,892,106354,10,848,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,2,2,57666,80908,463,710,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,2,3,80624,56308,706,450,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,1,1,2598,107658,29,857,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,1,2,80908,57666,710,463,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,1,3,55282,82814,440,730,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,3,1,83010,55282,732,440,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758570587.2525015,3,2,56418,82514,451,725,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
