ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762380478.4174678,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380478.4174678,2,1,690,14812,7,162,0,0,0,0,5520000000.0,118496000000.0,7000000.0,162000000.0,0.0,0.0
1762380478.4174678,2,2,7910,7294,87,79,0,0,0,0,63280000000.0,58352000000.0,87000000.0,79000000.0,0.0,0.0
1762380478.4174678,2,3,6812,8008,74,88,0,0,0,0,54496000000.0,64064000000.0,74000000.0,88000000.0,0.0,0.0
1762380478.4174678,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380478.4174678,3,1,7102,7972,77,88,0,0,0,0,56816000000.0,63776000000.0,77000000.0,88000000.0,0.0,0.0
1762380478.4174678,3,2,8008,6812,88,74,0,0,0,0,64064000000.0,54496000000.0,88000000.0,74000000.0,0.0,0.0
1762380478.4174678,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380478.4174678,1,1,494,15136,5,166,0,0,0,0,3952000000.0,121088000000.0,5000000.0,166000000.0,0.0,0.0
1762380478.4174678,1,2,7294,7910,79,87,0,0,0,0,58352000000.0,63280000000.0,79000000.0,87000000.0,0.0,0.0
1762380478.4174678,1,3,7972,7102,88,77,0,0,0,0,63776000000.0,56816000000.0,88000000.0,77000000.0,0.0,0.0
1762380479.4204452,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,2,1,690,14812,7,162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,2,2,7910,7294,87,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,2,3,6812,8008,74,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,3,1,7102,7972,77,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,3,2,8008,6812,88,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,1,1,494,15136,5,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,1,2,7294,7910,79,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380479.4204452,1,3,7972,7102,88,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380480.4265544,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380480.4265544,1,1,6444,367376,74,4236,0,0,0,0,47310.966063875974,2800809.1909814575,68.58102223545046,4045.2863840330924,0.0,0.0
1762380480.4265544,1,2,182848,192130,2106,2217,0,0,0,0,1395904.0901475097,1464811.1207205432,2014.6917691486678,2117.066338572601,0.0,0.0
1762380480.4265544,1,3,188012,184308,2170,2124,0,0,0,0,1431574.1731328117,1409039.8407252445,2069.3578013653314,2034.5703263183636,0.0,0.0
1762380480.4265544,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380480.4265544,3,1,184910,188012,2131,2170,0,0,0,0,1413826.5972917073,1431574.1731328117,2041.5278213277572,2069.3578013653314,0.0,0.0
1762380480.4265544,3,2,188294,180864,2173,2084,0,0,0,0,1433530.2231583097,1383961.0529999563,2072.3395849407857,1997.7949955544266,0.0,0.0
1762380480.4265544,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380480.4265544,2,1,4404,367592,50,4238,0,0,0,0,29531.58453130006,2805102.9593301117,42.73889791484594,4051.249951184001,0.0,0.0
1762380480.4265544,2,2,192130,182848,2217,2106,0,0,0,0,1464811.1207205432,1395904.0901475097,2117.066338572601,2014.6917691486678,0.0,0.0
1762380480.4265544,2,3,180864,188294,2084,2173,0,0,0,0,1383961.0529999563,1433530.2231583097,1997.7949955544266,2072.3395849407857,0.0,0.0
1762380481.4315474,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,1,1,6444,367376,74,4236,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,1,2,182848,192130,2106,2217,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,1,3,188012,184308,2170,2124,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,3,1,184910,188012,2131,2170,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,3,2,188294,180864,2173,2084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,2,1,4404,367592,50,4238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,2,2,192130,182848,2217,2106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380481.4315474,2,3,180864,188294,2084,2173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380482.4355445,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762380482.4355445,2,1,7868,899078,90,10409,0,0,0,0,27601.673695681548,4234960.49244313,39.8407530249445,6146.4321729233125,0.0,0.0
