ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762713052.701322,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713052.701322,1,1,788,21424,8,232,0,0,0,0,6304000000.0,171392000000.0,8000000.0,232000000.0,0.0,0.0
1762713052.701322,1,2,11028,10254,120,111,0,0,0,0,88224000000.0,82032000000.0,120000000.0,111000000.0,0.0,0.0
1762713052.701322,1,3,10280,10484,111,114,0,0,0,0,82240000000.0,83872000000.0,111000000.0,114000000.0,0.0,0.0
1762713052.701322,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713052.701322,2,1,984,20770,10,225,0,0,0,0,7872000000.0,166160000000.0,10000000.0,225000000.0,0.0,0.0
1762713052.701322,2,2,10254,11028,111,120,1,0,0,0,82032000000.0,88224000000.0,111000000.0,120000000.0,1000000.0,0.0
1762713052.701322,2,3,10400,10560,113,114,0,0,0,0,83200000000.0,84480000000.0,113000000.0,114000000.0,0.0,0.0
1762713052.701322,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713052.701322,3,1,10484,10280,114,111,1,0,0,0,83872000000.0,82240000000.0,114000000.0,111000000.0,1000000.0,0.0
1762713052.701322,3,2,10560,10400,114,113,1,0,0,0,84480000000.0,83200000000.0,114000000.0,113000000.0,1000000.0,0.0
1762713055.708902,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713055.708902,2,1,5582,303976,63,3492,0,0,0,0,12230.431909936215,753312.6793139181,17.622142540958553,1086.2554656851244,0.0,0.0
1762713055.708902,2,2,150530,159318,1730,1831,1,0,0,0,373126.5912566795,394443.39885264053,538.3065806379602,568.8959601430204,0.0,0.0
1762713055.708902,2,3,157088,153204,1806,1760,0,0,0,0,390182.16529028345,379425.343488678,562.9110815442043,547.2838985361844,0.0,0.0
1762713055.708902,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713055.708902,1,1,4760,304174,54,3493,0,0,0,0,10565.305686443377,752099.7439178914,15.294689752530063,1084.2605061521856,0.0,0.0
1762713055.708902,1,2,159318,150530,1831,1730,0,0,0,0,394443.39885264053,373126.5912566795,568.8959601430204,538.3065806379602,0.0,0.0
1762713055.708902,1,3,151088,158306,1736,1820,0,0,0,0,374541.68255204405,393198.54410408676,540.301540170899,567.2334938655715,0.0,0.0
1762713055.708902,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713055.708902,3,1,158306,151088,1820,1736,1,0,0,0,393198.54410408676,374541.68255204405,567.2334938655715,540.301540170899,0.0,0.0
1762713055.708902,3,2,153204,157088,1760,1806,1,0,0,0,379425.343488678,390182.16529028345,547.2838985361844,562.9110815442043,0.0,0.0
1762713057.7169988,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713057.7169988,3,1,381706,371362,4414,4293,1,0,0,0,889996.8772948016,877543.2952069612,1291.7703109348229,1273.3449055745343,0.0,0.0
1762713057.7169988,3,2,375734,377698,4344,4367,1,0,0,0,886530.9091513527,878881.8760071897,1286.7904716482583,1275.33684128916,0.0,0.0
1762713057.7169988,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713057.7169988,1,1,7966,743588,91,8594,0,0,0,0,12772.291802180545,1750568.8802131512,18.42540536028853,2540.2160200765347,0.0,0.0
1762713057.7169988,1,2,380482,373520,4399,4319,0,0,0,0,881088.940778995,888363.4900088084,1278.8227287897553,1289.2803912915406,0.0,0.0
1762713057.7169988,1,3,371362,381706,4293,4414,0,0,0,0,877543.2952069612,889996.8772948016,1273.3449055745343,1291.7703109348229,0.0,0.0
1762713057.7169988,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713057.7169988,2,1,8984,741544,102,8572,0,0,0,0,13553.130602313855,1743214.6535547527,19.421373217601424,2529.7583575747494,0.0,0.0
1762713057.7169988,2,2,373520,380482,4319,4399,1,0,0,0,888363.4900088084,881088.940778995,1289.2803912915406,1278.8227287897553,0.0,0.0
1762713057.7169988,2,3,377698,375734,4367,4344,0,0,0,0,878881.8760071897,886530.9091513527,1275.33684128916,1286.7904716482583,0.0,0.0
1762713058.72287,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713058.72287,3,1,604982,594306,7016,6889,1,0,0,0,1775781.8591993705,1773141.362337844,2586.812060877995,2580.8470830281613,0.0,0.0
1762713058.72287,3,2,598842,600368,6942,6962,1,0,0,0,1774445.7041610077,1770962.1570967047,2582.835408978106,2579.852920053189,0.0,0.0
1762713058.72287,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713058.72287,1,1,10382,1185652,119,13742,0,0,0,0,19215.181980265137,3515869.2909453344,27.83656329922516,5117.95099515754,0.0,0.0
1762713058.72287,1,2,603772,596256,7000,6913,0,0,0,0,1775893.2054525674,1771487.07514749,2585.8178979030226,2578.8587570782165,0.0,0.0
1762713058.72287,1,3,594306,604982,6889,7016,0,0,0,0,1773141.362337844,1775781.8591993705,2580.8470830281613,2586.812060877995,0.0,0.0
1762713058.72287,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713058.72287,2,1,11596,1182978,132,13713,0,0,0,0,20774.029525021746,3510858.709551474,29.824889249169814,5110.991854332734,0.0,0.0
1762713058.72287,2,2,596256,603772,6913,7000,1,0,0,0,1771487.07514749,1775893.2054525674,2578.8587570782165,2585.8178979030226,0.0,0.0
1762713058.72287,2,3,600368,598842,6962,6942,0,0,0,0,1770962.1570967047,1774445.7041610077,2579.852920053189,2582.835408978106,0.0,0.0
1762713060.7318995,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713060.7318995,3,1,823568,815222,9565,9465,1,0,0,0,870414.3453911954,879692.4575519077,1268.771882921457,1282.211208476137,0.0,0.0
1762713060.7318995,3,2,820192,818610,9523,9507,1,0,0,0,881420.65526768,869044.5296902147,1284.6999724677446,1266.7808717281712,0.0,0.0
1762713060.7318995,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713060.7318995,1,1,12298,1622256,141,18833,0,0,0,0,7629.554892671673,1738566.902066818,10.9505615630726,2534.059496254664,0.0,0.0
1762713060.7318995,1,2,822464,817508,9550,9493,0,0,0,0,870836.439764172,881030.4170737959,1269.2696357197785,1284.2022196694231,0.0,0.0
1762713060.7318995,1,3,815222,823568,9465,9565,0,0,0,0,879692.4575519077,870414.3453911954,1282.211208476137,1268.771882921457,0.0,0.0
1762713060.7318995,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762713060.7318995,2,1,13708,1619072,156,18798,0,0,0,0,8410.031280439756,1736536.0706496662,11.946067159715563,2531.072979464735,0.0,0.0
1762713060.7318995,2,2,817508,822464,9493,9550,1,0,0,0,881030.4170737959,870836.439764172,1284.2022196694231,1269.2696357197785,0.0,0.0
