ts,dpid,port_no,rx_bytes,tx_bytes,rx_packets,tx_packets,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate,tx_rate,drop_rate,err_rate
1762714779.6664455,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714779.6664455,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714780.6664202,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714781.6664321,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714782.6663811,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714783.6664336,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714784.6664412,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714785.6664417,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714786.6664257,3,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,2,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1762714787.6664283,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
