ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758738897.2565317,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738897.2565317,1,1,6520,1620256,68,12878,0,0,0,0,52160000000.0,12962048000000.0,68000000.0,12878000000.0,0.0,0.0
1758738897.2565317,1,2,4740030,844198,46476,6839,0,0,0,0,37920240000000.0,6753584000000.0,46476000000.0,6839000000.0,0.0,0.0
1758738897.2565317,1,3,845790,4739214,6851,46477,0,0,0,0,6766320000000.0,37913712000000.0,6851000000.0,46477000000.0,0.0,0.0
1758738897.2565317,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738897.2565317,3,1,4741272,845790,46498,6851,0,0,0,0,37930176000000.0,6766320000000.0,46498000000.0,6851000000.0,0.0,0.0
1758738897.2565317,3,2,845742,4739042,6855,46470,0,0,0,0,6765936000000.0,37912336000000.0,6855000000.0,46470000000.0,0.0,0.0
1758738897.2565317,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738897.2565317,2,1,946,1624470,11,12912,0,0,0,0,7568000000.0,12995760000000.0,11000000.0,12912000000.0,0.0,0.0
1758738897.2565317,2,2,844198,4740030,6839,46476,0,0,0,0,6753584000000.0,37920240000000.0,6839000000.0,46476000000.0,0.0,0.0
1758738897.2565317,2,3,4739042,845742,46470,6855,0,0,0,0,37912336000000.0,6765936000000.0,46470000000.0,6855000000.0,0.0,0.0
1758738898.3062508,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738898.3062508,1,1,6716,1664194,70,13236,0,0,0,0,1493.7329492479969,334855.29757172696,1.9052716189387715,341.0436197900401,0.0,0.0
1758738898.3062508,1,2,5045952,865072,49557,7013,0,0,0,0,2331458.0168359475,159082.55909491167,2935.0709289751776,165.75863084767312,0.0,0.0
1758738898.3062508,1,3,867854,5050798,7038,49605,0,0,0,0,168151.65200106023,2374608.608461673,178.14289637077513,2979.844812020239,0.0,0.0
1758738898.3062508,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738898.3062508,2,1,946,1663974,11,13236,0,0,0,0,0.0,301063.40013822896,0.0,308.654002268081,0.0,0.0
1758738898.3062508,2,2,865072,5046932,7013,49567,0,0,0,0,159082.55909491167,2338926.6815821873,165.75863084767312,2944.5972870698715,0.0,0.0
1758738898.3062508,2,3,5045160,866268,49554,7026,0,0,0,0,2332951.7497851956,156430.4210013489,2937.9288364035856,162.90072341926498,0.0,0.0
1758738898.3062508,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738898.3062508,3,1,5050896,867854,49606,7038,0,0,0,0,2359671.278969193,168151.65200106023,2960.792095830851,178.14289637077513,0.0,0.0
1758738898.3062508,3,2,866268,5045160,7026,49554,0,0,0,0,156430.4210013489,2332951.7497851956,162.90072341926498,2937.9288364035856,0.0,0.0
1758738899.3566124,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,1,1,6716,1664194,70,13236,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,1,2,5045952,865072,49557,7013,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,1,3,867854,5050798,7038,49605,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,2,1,946,1663974,11,13236,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,2,2,865072,5046932,7013,49567,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,2,3,5045160,866268,49554,7026,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,3,1,5050896,867854,49606,7038,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738899.3566124,3,2,866268,5045160,7026,49554,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738900.416614,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738900.416614,2,1,946,1716646,11,13668,0,0,0,0,0.0,397523.92387441295,0.0,407.5465501446366,0.0,0.0
1758738900.416614,2,2,893060,5363590,7249,52744,0,0,0,0,211229.86750829796,2389868.064364821,222.6411709123478,2997.165254188682,0.0,0.0
1758738900.416614,2,3,5364400,893636,52756,7254,0,0,0,0,2409354.827188404,206550.62933997065,3020.7501239887188,215.094012576336,0.0,0.0
1758738900.416614,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738900.416614,1,1,6912,1717556,72,13677,0,0,0,0,1479.2430338583108,402731.46312626114,1.8867895840029474,416.0371032726499,0.0,0.0
1758738900.416614,1,2,5363590,893060,52744,7249,0,0,0,0,2397264.2795341127,211229.86750829796,3006.5992021086968,222.6411709123478,0.0,0.0
1758738900.416614,1,3,894886,5370192,7263,52810,0,0,0,0,204014.7841390707,2410517.0895721493,212.26382820033157,3023.5803083647234,0.0,0.0
1758738900.416614,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738900.416614,3,1,5370192,894886,52810,7263,0,0,0,0,2409777.4680552203,204014.7841390707,3022.636913572722,212.26382820033157,0.0,0.0
1758738900.416614,3,2,893636,5364400,7254,52756,0,0,0,0,206550.62933997065,2409354.827188404,215.094012576336,3020.7501239887188,0.0,0.0
1758738901.446645,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,2,1,946,1716646,11,13668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,2,2,893060,5363590,7249,52744,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,2,3,5364400,893636,52756,7254,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,1,1,6912,1717556,72,13677,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,1,2,5363590,893060,52744,7249,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,1,3,894886,5370192,7263,52810,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,3,1,5370192,894886,52810,7263,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738901.446645,3,2,893636,5364400,7254,52756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738902.475911,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738902.475911,3,1,5702964,922338,56149,7494,0,0,0,0,2586480.3742329837,213371.49529841414,3244.059735180519,224.43180557852648,0.0,0.0
1758738902.475911,3,2,921284,5696558,7486,56089,0,0,0,0,214894.91119082598,2581708.040774102,225.40337183644218,3238.2303376330246,0.0,0.0
1758738902.475911,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738902.475911,1,1,7108,1770700,74,14110,0,0,0,0,1523.415892411816,413063.33768537524,1.943132515831398,420.6881896774977,0.0,0.0
1758738902.475911,1,2,5695144,919948,56073,7471,0,0,0,0,2577013.4326158534,208987.7883426985,3234.344072601362,215.68770925728518,0.0,0.0
1758738902.475911,1,3,922338,5702964,7494,56149,0,0,0,0,213371.49529841414,2586480.3742329837,224.43180557852648,3244.059735180519,0.0,0.0
1758738902.475911,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738902.475911,2,1,946,1769598,11,14104,0,0,0,0,0.0,411571.01191321673,0.0,423.6028884512448,0.0,0.0
1758738902.475911,2,2,919948,5695634,7471,56078,0,0,0,0,208987.7883426985,2580821.972346883,215.68770925728518,3239.2019038909402,0.0,0.0
1758738902.475911,2,3,5696558,921284,56089,7486,0,0,0,0,2581708.040774102,214894.91119082598,3238.2303376330246,225.40337183644218,0.0,0.0
1758738903.5239933,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,3,1,5702964,922338,56149,7494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,3,2,921284,5696558,7486,56089,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,1,1,7108,1770700,74,14110,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,1,2,5695144,919948,56073,7471,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,1,3,922338,5702964,7494,56149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,2,1,946,1769598,11,14104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,2,2,919948,5695634,7471,56078,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738903.5239933,2,3,5696558,921284,56089,7486,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738904.567639,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738904.567639,1,1,7374,1818594,77,14513,0,0,0,0,2039.005839125246,367128.3671393404,2.874538307037471,386.14631257870025,0.0,0.0
1758738904.567639,1,2,6030318,946840,59443,7702,0,0,0,0,2569254.673394606,206138.89107427112,3229.064698238759,221.33944964188527,0.0,0.0
1758738904.567639,1,3,945188,6033624,7683,59485,0,0,0,0,175155.2008421499,2534652.8976133605,181.09591334336068,3196.4865974256677,0.0,0.0
1758738904.567639,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738904.567639,2,1,1016,1822104,12,14541,0,0,0,0,536.5804839803279,402481.35559815855,0.958179435679157,418.7244133917916,0.0,0.0
1758738904.567639,2,2,946840,6030318,7702,59443,0,0,0,0,206138.89107427112,2565498.6100067436,221.33944964188527,3224.2738010603634,0.0,0.0
1758738904.567639,2,3,6029000,948484,59431,7717,0,0,0,0,2548312.7036484024,208499.84520378456,3202.2356740397427,221.33944964188527,0.0,0.0
1758738904.567639,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738904.567639,3,1,6041668,946626,59564,7699,0,0,0,0,2596313.6606581854,186178.09707020293,3272.182772844321,196.42678431422718,0.0,0.0
1758738904.567639,3,2,948484,6040074,7717,59544,0,0,0,0,208499.84520378456,2633199.73621409,221.33944964188527,3310.5099502714875,0.0,0.0
1758738905.5974777,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,1,1,7374,1818594,77,14513,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,1,2,6030318,946840,59443,7702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,1,3,945188,6033624,7683,59485,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,2,1,1016,1822104,12,14541,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,2,2,946840,6030318,7702,59443,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,2,3,6029000,948484,59431,7717,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,3,1,6041668,946626,59564,7699,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738905.5974777,3,2,948484,6040074,7717,59544,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738906.6556175,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738906.6556175,2,1,1016,1864644,12,14901,0,0,0,0,0.0,321621.01800746255,0.0,340.2196946482326,0.0,0.0
1758738906.6556175,2,2,973544,6383580,7928,63009,0,0,0,0,201893.9272419201,2670815.328240532,213.58236386250158,3370.065086432215,0.0,0.0
1758738906.6556175,2,3,6383384,970718,63008,7907,0,0,0,0,2679298.1392937615,168098.7709068623,3380.4606882131334,179.56039439767832,0.0,0.0
1758738906.6556175,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738906.6556175,3,1,6389734,971842,63068,7916,0,0,0,0,2631531.2941651493,190643.99600555186,3311.4716945761306,205.07687149629575,0.0,0.0
1758738906.6556175,3,2,970718,6383384,7907,63008,0,0,0,0,168098.7709068623,2595573.852659661,179.56039439767832,3273.6695062818826,0.0,0.0
1758738906.6556175,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738906.6556175,1,1,7570,1869858,79,14942,0,0,0,0,1481.8457811345243,387578.2761432666,1.8901094147124033,405.4284694558105,0.0,0.0
1758738906.6556175,1,2,6383482,973544,63008,7928,0,0,0,0,2670074.4053499647,201893.9272419201,3369.120031724859,213.58236386250158,0.0,0.0
1758738906.6556175,1,3,971842,6389636,7916,63067,0,0,0,0,201515.9053589776,2691606.5318023684,220.197746813995,3385.1859617499144,0.0,0.0
1758738907.6984708,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,2,1,1016,1864644,12,14901,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,2,2,973544,6383580,7928,63009,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,2,3,6383384,970718,63008,7907,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,3,1,6389734,971842,63068,7916,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,3,2,970718,6383384,7907,63008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,1,1,7570,1869858,79,14942,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,1,2,6383482,973544,63008,7928,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738907.6984708,1,3,971842,6389636,7916,63067,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738908.7184978,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738908.7184978,2,1,1016,1918124,12,15354,0,0,0,0,0.0,419439.9095529232,0.0,444.10592517640754,0.0,0.0
1758738908.7184978,2,2,995896,6738616,8123,66585,0,0,0,0,175305.17685727263,2784522.582797899,191.1714247448112,3505.7898199356146,0.0,0.0
1758738908.7184978,2,3,6737666,998478,66576,8146,0,0,0,0,2778609.0133924596,217719.74362732138,3497.9468896896738,234.30754109748656,0.0,0.0
1758738908.7184978,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738908.7184978,1,1,7766,1913016,81,15311,0,0,0,0,1537.2143282044306,338485.1835543205,1.960732561485243,361.75515759402737,0.0,0.0
1758738908.7184978,1,2,6738616,995896,66585,8123,0,0,0,0,2785291.1899620015,175305.17685727263,3506.770186216357,191.1714247448112,0.0,0.0
1758738908.7184978,1,3,994076,6739392,8106,66599,0,0,0,0,174379.71108825158,2743111.9110993305,186.2695933410981,3462.653703582939,0.0,0.0
1758738908.7184978,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738908.7184978,3,1,6748156,995942,66689,8122,0,0,0,0,2811078.744610655,189014.61892717742,3549.9063025690325,201.95545383298003,0.0,0.0
1758738908.7184978,3,2,998478,6745800,8146,66659,0,0,0,0,217719.74362732138,2842403.4080129433,234.30754109748656,3579.3172909913114,0.0,0.0
1758738909.7614062,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,2,1,1016,1918124,12,15354,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,2,2,995896,6738616,8123,66585,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,2,3,6737666,998478,66576,8146,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,1,1,7766,1913016,81,15311,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,1,2,6738616,995896,66585,8123,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,1,3,994076,6739392,8106,66599,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,3,1,6748156,995942,66689,8122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738909.7614062,3,2,998478,6745800,8146,66659,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738910.7993548,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738910.7993548,3,1,7115368,1021906,70387,8346,0,0,0,0,2830290.417300031,200117.80768269557,3562.796818723079,215.81029945753642,0.0,0.0
1758738910.7993548,3,2,1022098,7105846,8346,70298,0,0,0,0,182051.4026138218,2775058.3956602914,192.68776737280038,3505.9539273481028,0.0,0.0
1758738910.7993548,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738910.7993548,2,1,1016,1962406,12,15727,0,0,0,0,0.0,341303.98859209387,0.0,359.3626861502727,0.0,0.0
1758738910.7993548,2,2,1022706,7106526,8351,70300,0,0,0,0,206638.36173059113,2835670.2597650792,219.66405480499242,3579.175278949767,0.0,0.0
1758738910.7993548,2,3,7107414,1022098,70314,8346,0,0,0,0,2849836.6644223277,182051.4026138218,3601.334372197639,192.68776737280038,0.0,0.0
1758738910.7993548,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738910.7993548,1,1,7962,1965730,83,15755,0,0,0,0,1510.672096202755,406293.71877159196,1.9268776737280038,427.76684356761683,0.0,0.0
1758738910.7993548,1,2,7106526,1022706,70300,8351,0,0,0,0,2835670.2597650792,206638.36173059113,3579.175278949767,219.66405480499242,0.0,0.0
1758738910.7993548,1,3,1021906,7115368,8346,70387,0,0,0,0,214500.02263940137,2897839.04103024,231.22532084736045,3649.5063140408392,0.0,0.0
1758738911.851702,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,3,1,7115368,1021906,70387,8346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,3,2,1022098,7105846,8346,70298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,2,1,1016,1962406,12,15727,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,2,2,1022706,7106526,8351,70300,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,2,3,7107414,1022098,70314,8346,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,1,1,7962,1965730,83,15755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,1,2,7106526,1022706,70300,8351,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738911.851702,1,3,1021906,7115368,8346,70387,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738912.9088101,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738912.9088101,1,1,8158,2009084,85,16128,0,0,0,0,1483.2919219104554,328095.091747479,1.891953982028642,352.8494176483417,0.0,0.0
1758738912.9088101,1,2,7479022,1046240,74064,8557,0,0,0,0,2818981.161958964,178100.98005224825,3560.6573941779043,194.87126014895014,0.0,0.0
1758738912.9088101,1,3,1045526,7485256,8546,74125,0,0,0,0,178751.8122220661,2799244.2980184415,189.1953982028642,3536.061992411532,0.0,0.0
1758738912.9088101,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738912.9088101,2,1,1016,2011092,12,16147,0,0,0,0,0.0,368446.68627618585,0.0,397.31033622601484,0.0,0.0
