ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758738066.766354,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738066.766354,3,1,653728,678496,6394,6627,0,0,0,0,5229824000000.0,5427968000000.0,6394000000.0,6627000000.0,0.0,0.0
1758738066.766354,3,2,684808,647676,6696,6327,0,0,0,0,5478464000000.0,5181408000000.0,6696000000.0,6327000000.0,0.0,0.0
1758738066.766354,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738066.766354,2,1,31432,1283420,322,12529,0,0,0,0,251456000000.0,10267360000000.0,322000000.0,12529000000.0,0.0,0.0
1758738066.766354,2,2,669606,662618,6537,6484,0,0,0,0,5356848000000.0,5300944000000.0,6537000000.0,6484000000.0,0.0,0.0
1758738066.766354,2,3,647676,684808,6327,6696,0,0,0,0,5181408000000.0,5478464000000.0,6327000000.0,6696000000.0,0.0,0.0
1758738066.766354,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738066.766354,1,1,6432,1309464,74,12778,0,0,0,0,51456000000.0,10475712000000.0,74000000.0,12778000000.0,0.0,0.0
1758738066.766354,1,2,662618,669606,6484,6537,0,0,0,0,5300944000000.0,5356848000000.0,6484000000.0,6537000000.0,0.0,0.0
1758738066.766354,1,3,678496,653728,6627,6394,0,1,0,0,5427968000000.0,5229824000000.0,6627000000.0,6394000000.0,1000000.0,0.0
1758738067.821032,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,2,1,31432,1283420,322,12529,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,2,2,669606,662618,6537,6484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,2,3,647676,684808,6327,6696,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,1,1,6432,1309464,74,12778,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,1,2,662618,669606,6484,6537,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,1,3,678496,653728,6627,6394,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738067.821032,3,1,676310,701874,6625,6859,0,0,0,0,171290.20069987612,177328.06270311328,219.02420269280503,219.9723594144189,0.0,0.0
1758738067.821032,3,2,708026,669844,6927,6556,0,0,0,0,176114.42209944752,168149.90563789097,219.02420269280503,217.12788924957727,0.0,0.0
1758738068.885651,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738068.885651,3,1,676310,701874,6625,6859,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738068.885651,3,2,708026,669844,6927,6556,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738068.885651,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738068.885651,1,1,6432,1354208,74,13237,0,0,0,0,0.0,336225.4274724231,0.0,431.1401283128526,0.0,0.0
1758738068.885651,1,2,686020,692140,6715,6769,0,0,0,0,175852.57137738346,169330.05056909492,216.97901882411537,217.91832193590807,0.0,0.0
1758738068.885651,1,3,701874,676310,6859,6625,0,1,0,0,175672.22517991927,169690.74296402332,217.91832193590807,216.97901882411537,0.0,0.0
1758738068.885651,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738068.885651,2,1,32608,1329452,334,12985,0,0,0,0,8836.96367574579,345904.00673633517,11.271637341512486,428.3222189774745,0.0,0.0
1758738068.885651,2,2,692140,686020,6769,6715,0,0,0,0,169330.05056909492,175852.57137738346,217.91832193590807,216.97901882411537,0.0,0.0
1758738068.885651,2,3,669844,708026,6556,6927,0,0,0,0,166579.77105776587,174469.9171968246,215.10041260052995,216.97901882411537,0.0,0.0
1758738069.9390275,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,1,1,6432,1354208,74,13237,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,1,2,686020,692140,6715,6769,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,1,3,701874,676310,6859,6625,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,2,1,32608,1329452,334,12985,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,2,2,692140,686020,6769,6715,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,2,3,669844,708026,6556,6927,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738069.9390275,3,1,702582,728276,6888,7129,0,0,0,0,199526.01251601055,200513.3138873215,249.67332755267384,256.31862524418983,0.0,0.0
1758738069.9390275,3,2,734804,695514,7199,6811,0,0,0,0,203368.8932381901,194954.04770424752,258.21728172748016,242.07870161951266,0.0,0.0
1758738070.9989502,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738070.9989502,3,1,702582,728276,6888,7129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738070.9989502,3,2,734804,695514,7199,6811,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738070.9989502,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738070.9989502,2,1,32776,1380074,336,13501,0,0,0,0,1268.0170036336742,382080.69498776103,1.8869300649310627,486.8279567522142,0.0,0.0
1758738070.9989502,2,2,718382,711780,7031,6979,0,0,0,0,198067.2750556838,194429.2738904967,247.1878385059692,249.0747685709003,0.0,0.0
1758738070.9989502,2,3,695514,734804,6811,7199,0,0,0,0,193749.97906712152,202112.853114896,240.5835832787105,256.62248883062455,0.0,0.0
1758738070.9989502,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738070.9989502,1,1,6604,1406722,76,13762,0,0,0,0,1298.2078846725713,396360.98171915935,1.8869300649310627,495.319142044404,0.0,0.0
1758738070.9989502,1,2,711780,718382,6979,7031,0,0,0,0,194429.2738904967,198067.2750556838,249.0747685709003,247.1878385059692,0.0,0.0
1758738070.9989502,1,3,728276,702582,7129,6888,0,1,0,0,199274.91029723966,198293.70666347552,254.73555876569347,248.13130353843476,0.0,0.0
1758738072.0506454,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,2,1,32776,1380074,336,13501,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,2,2,718382,711780,7031,6979,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,2,3,695514,734804,6811,7199,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,1,1,6604,1406722,76,13762,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,1,2,711780,718382,6979,7031,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,1,3,728276,702582,7129,6888,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738072.0506454,3,1,728328,754944,7146,7396,0,0,0,0,195843.8318788682,202857.27136431512,245.3182466438864,253.8758598989057,0.0,0.0
1758738072.0506454,3,2,761800,721446,7472,7077,0,0,0,0,205352.29105111185,197258.69060369805,259.5809354022519,252.92501398168133,0.0,0.0
1758738073.104804,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738073.104804,3,1,728328,754944,7146,7396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738073.104804,3,2,761800,721446,7472,7077,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738073.104804,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738073.104804,1,1,6604,1458290,76,14283,0,0,0,0,0.0,391349.04911000025,0.0,494.232989902435,0.0,0.0
1758738073.104804,1,2,737758,744548,7239,7298,0,0,0,0,197146.7886631164,198573.51882974454,246.64218306071612,253.2825495277354,0.0,0.0
1758738073.104804,1,3,754944,728328,7396,7146,0,1,0,0,202383.1919342516,195386.1429255753,253.2825495277354,244.74493549871062,0.0,0.0
1758738073.104804,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738073.104804,2,1,33854,1431100,347,14014,0,0,0,0,8180.931487367753,387235.8163955723,10.434861591030296,486.64399965441294,0.0,0.0
1758738073.104804,2,2,744548,737758,7298,7239,0,0,0,0,198573.51882974454,197146.7886631164,253.2825495277354,246.64218306071612,0.0,0.0
1758738073.104804,2,3,721446,761800,7077,7472,0,0,0,0,196797.6951117074,204872.38073560284,252.33392574673263,258.97429221375194,0.0,0.0
1758738074.136518,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,1,1,6604,1458290,76,14283,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,1,2,737758,744548,7239,7298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,1,3,754944,728328,7396,7146,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,2,1,33854,1431100,347,14014,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,2,2,744548,737758,7298,7239,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,2,3,721446,761800,7077,7472,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738074.136518,3,1,753356,781664,7404,7668,0,0,0,0,194069.29368695003,207189.20917833247,250.06931122759065,263.6389637748242,0.0,0.0
1758738074.136518,3,2,788508,746738,7739,7330,0,0,0,0,207096.1601322943,196116.37269978985,258.7926592936694,245.2230067464358,0.0,0.0
1758738075.1929781,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738075.1929781,3,1,753356,781664,7404,7668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738075.1929781,3,2,788508,746738,7739,7330,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738075.1929781,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738075.1929781,1,1,6776,1509664,78,14806,0,0,0,0,1302.4627670462176,389027.4546176301,1.8931144869857812,495.0494383467818,0.0,0.0
1758738075.1929781,1,2,763622,771238,7500,7567,0,0,0,0,195854.05236560098,202108.902630602,247.05144055164445,254.62389849958757,0.0,0.0
1758738075.1929781,1,3,781664,753356,7668,7404,0,1,0,0,202336.0763690403,189523.47752112054,257.46357023006624,244.21176882116578,0.0,0.0
1758738075.1929781,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738075.1929781,2,1,34834,1483084,357,14536,0,0,0,0,7421.0087889842625,393646.6539658754,9.465572434928907,494.1028811032889,0.0,0.0
1758738075.1929781,2,2,771238,763622,7567,7500,0,0,0,0,202108.902630602,195854.05236560098,254.62389849958757,247.05144055164445,0.0,0.0
1758738075.1929781,2,3,746738,788508,7330,7739,0,0,0,0,191522.60641937752,202245.20687366498,239.47898260370133,252.7307840126018,0.0,0.0
1758738076.2575977,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,1,1,6776,1509664,78,14806,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,1,2,763622,771238,7500,7567,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,1,3,781664,753356,7668,7404,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,2,1,34834,1483084,357,14536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,2,2,771238,763622,7567,7500,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,2,3,746738,788508,7330,7739,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738076.2575977,3,1,779400,808252,7663,7936,0,0,0,0,195705.59429275006,199793.43960434798,243.27939699077652,251.73312121053323,0.0,0.0
1758738076.2575977,3,2,815102,771888,8012,7587,0,0,0,0,199838.52613352,188987.70144611673,256.42963466595364,241.40079160860836,0.0,0.0
1758738077.3346298,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738077.3346298,3,1,779400,808252,7663,7936,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758738077.3346298,3,2,815102,771888,8012,7587,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
