ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762482869.9402514,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482869.9402514,1,1,5854,451740,67,5218,0,0,0,0,46832000000.0,3613920000000.0,67000000.0,5218000000.0,0.0,0.0
1762482869.9402514,1,2,230946,228196,2671,2635,0,0,0,0,1847568000000.0,1825568000000.0,2671000000.0,2635000000.0,0.0,0.0
1762482869.9402514,1,3,226166,232178,2611,2686,0,0,0,0,1809328000000.0,1857424000000.0,2611000000.0,2686000000.0,0.0,0.0
1762482869.9402514,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482869.9402514,3,1,232178,226166,2686,2611,1,0,0,0,1857424000000.0,1809328000000.0,2686000000.0,2611000000.0,1000000.0,0.0
1762482869.9402514,3,2,229960,227720,2655,2634,1,0,0,0,1839680000000.0,1821760000000.0,2655000000.0,2634000000.0,1000000.0,0.0
1762482869.9402514,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482869.9402514,2,1,6934,449772,79,5196,0,0,0,0,55472000000.0,3598176000000.0,79000000.0,5196000000.0,0.0,0.0
1762482869.9402514,2,2,228196,230946,2635,2671,1,0,0,0,1825568000000.0,1847568000000.0,2635000000.0,2671000000.0,1000000.0,0.0
1762482869.9402514,2,3,227720,229960,2634,2655,0,0,0,0,1821760000000.0,1839680000000.0,2634000000.0,2655000000.0,0.0,0.0
1762482870.9449399,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,1,1,5854,451740,67,5218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,1,2,230946,228196,2671,2635,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,1,3,226166,232178,2611,2686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,3,1,232178,226166,2686,2611,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,3,2,229960,227720,2655,2634,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,2,1,6934,449772,79,5196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,2,2,228196,230946,2635,2671,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762482870.9449399,2,3,227720,229960,2634,2655,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
