ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762716084.4964135,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716084.4964135,3,1,10534,13424,115,147,1,0,0,0,84272000000.0,107392000000.0,115000000.0,147000000.0,1000000.0,0.0
1762716084.4964135,3,2,13504,10298,148,112,1,0,0,0,108032000000.0,82384000000.0,148000000.0,112000000.0,1000000.0,0.0
1762716084.4964135,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716084.4964135,2,1,984,23044,10,252,0,0,0,0,7872000000.0,184352000000.0,10000000.0,252000000.0,0.0,0.0
1762716084.4964135,2,2,13368,10534,147,115,1,0,0,0,106944000000.0,84272000000.0,147000000.0,115000000.0,1000000.0,0.0
1762716084.4964135,2,3,10298,13504,112,148,0,0,0,0,82384000000.0,108032000000.0,112000000.0,148000000.0,0.0,0.0
1762716084.4964135,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716084.4964135,1,1,788,24074,8,263,0,0,0,0,6304000000.0,192592000000.0,8000000.0,263000000.0,0.0,0.0
1762716084.4964135,1,2,10534,13368,115,147,0,0,0,0,84272000000.0,106944000000.0,115000000.0,147000000.0,0.0,0.0
1762716084.4964135,1,3,13424,10534,147,115,0,0,0,0,107392000000.0,84272000000.0,147000000.0,115000000.0,0.0,0.0
1762716086.5041943,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716086.5041943,3,1,192738,195354,2224,2253,1,0,0,0,725991.6057674622,724899.8531166955,1050.4134764903472,1048.9192894683124,0.0,0.0
1762716086.5041943,3,2,196832,187720,2270,2166,1,0,0,0,730470.1823348406,706937.7328624765,1056.8882869191639,1023.0200477530454,0.0,0.0
1762716086.5041943,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716086.5041943,1,1,6910,380866,79,4391,0,0,0,0,24393.101197056065,1421637.2692420823,35.36242618815299,2056.001342319655,0.0,0.0
1762716086.5041943,1,2,189696,196692,2188,2269,0,0,0,0,713870.7606447171,730454.2443399389,1032.4832322259315,1056.8882869191639,0.0,0.0
1762716086.5041943,1,3,195354,192738,2253,2224,0,0,0,0,724899.8531166955,725991.6057674622,1048.9192894683124,1050.4134764903472,0.0,0.0
1762716086.5041943,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716086.5041943,2,1,4980,379526,56,4377,0,0,0,0,15922.05690680105,1420402.0746372002,22.910867671197707,2054.5071552976206,0.0,0.0
1762716086.5041943,2,2,196692,189696,2269,2188,1,0,0,0,730454.2443399389,713870.7606447171,1056.8882869191639,1032.4832322259315,0.0,0.0
1762716086.5041943,2,3,187720,196832,2166,2270,0,0,0,0,706937.7328624765,730470.1823348406,1023.0200477530454,1056.8882869191639,0.0,0.0
1762716089.5131028,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716089.5131028,2,1,8038,811140,91,9388,0,0,0,0,8130.5230508015,1147562.974509038,11.632125031803977,1665.3879581248493,0.0,0.0
1762716089.5131028,2,2,414794,407686,4802,4719,1,0,0,0,579883.367699774,579585.5852989597,841.8335058731278,841.1688130141677,0.0,0.0
1762716089.5131028,2,3,404654,416848,4685,4825,0,0,0,0,576777.9226627118,584972.2562279735,837.1806558604062,849.1451273216903,0.0,0.0
1762716089.5131028,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716089.5131028,3,1,409870,411366,4746,4761,1,0,0,0,577304.3594070083,574326.5353988664,838.1776951488466,833.524845136125,0.0,0.0
1762716089.5131028,3,2,416848,404654,4825,4685,1,0,0,0,584972.2562279735,576777.9226627118,849.1451273216903,837.1806558604062,0.0,0.0
1762716089.5131028,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716089.5131028,1,1,9772,809872,112,9372,0,0,0,0,7609.403849376682,1140628.898604365,10.96743217284375,1655.417565240446,0.0,0.0
1762716089.5131028,1,2,407686,414794,4719,4802,0,0,0,0,579585.5852989597,579883.367699774,841.1688130141677,841.8335058731278,0.0,0.0
1762716089.5131028,1,3,411366,409870,4761,4746,0,0,0,0,574326.5353988664,577304.3594070083,833.524845136125,838.1776951488466,0.0,0.0
1762716091.522296,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716091.522296,3,1,627516,631070,7281,7321,1,0,0,0,866600.5915240555,874794.9255221832,1261.7004789391262,1274.1432844513465,0.0,0.0
1762716091.522296,3,2,636486,622060,7384,7218,1,0,0,0,874532.1334697651,865644.9840607169,1273.6455722308576,1260.7050544981487,0.0,0.0
1762716091.522296,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716091.522296,1,1,12016,1243370,138,14421,0,0,0,0,8934.929782215067,1726058.0172596555,12.940517732708987,2512.949001247988,0.0,0.0
1762716091.522296,1,2,624154,634576,7241,7363,0,0,0,0,861910.1515581689,875105.4979477682,1255.2302200727718,1274.6409966718352,0.0,0.0
1762716091.522296,1,3,631070,627516,7321,7281,0,0,0,0,874794.9255221832,866600.5915240555,1274.1432844513465,1261.7004789391262,0.0,0.0
1762716091.522296,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716091.522296,2,1,10564,1243416,120,14424,0,0,0,0,10057.768551637817,1721192.382592157,14.43365439417541,2506.4787423816333,0.0,0.0
1762716091.522296,2,2,634576,624154,7363,7241,1,0,0,0,875105.4979477682,861910.1515581689,1274.6409966718352,1255.2302200727718,0.0,0.0
1762716091.522296,2,3,622060,636486,7218,7384,0,0,0,0,865644.9840607169,874532.1334697651,1260.7050544981487,1273.6455722308576,0.0,0.0
1762716092.5292726,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716092.5292726,3,1,845136,851092,9819,9886,1,0,0,0,1728898.161373588,1747981.0277627958,2520.4160541116203,2547.2289908574885,0.0,0.0
1762716092.5292726,3,2,856640,839998,9951,9759,1,0,0,0,1749029.7115110785,1731424.5358580877,2549.215134320146,2523.395269305606,0.0,0.0
1762716092.5292726,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716092.5292726,1,1,13846,1678200,159,19491,0,0,0,0,14538.57014664859,3454539.0474684187,20.854506357897566,5034.87367783527,0.0,0.0
1762716092.5292726,1,2,842462,854980,9786,9933,0,0,0,0,1734364.02818282,1751015.8549737355,2527.3675562309195,2552.194349514131,0.0,0.0
1762716092.5292726,1,3,851092,845136,9886,9819,0,0,0,0,1747981.0277627958,1728898.161373588,2547.2289908574885,2520.4160541116203,0.0,0.0
1762716092.5292726,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716092.5292726,2,1,12590,1677710,143,19487,0,0,0,0,16095.706621371608,3450280.7558844825,22.84064982055448,5027.922175715971,0.0,0.0
1762716092.5292726,2,2,854980,842462,9933,9786,1,0,0,0,1751015.8549737355,1734364.02818282,2552.194349514131,2527.3675562309195,0.0,0.0
1762716092.5292726,2,3,839998,856640,9759,9951,0,0,0,0,1731424.5358580877,1749029.7115110785,2523.395269305606,2549.215134320146,0.0,0.0
1762716093.5365672,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,3,1,845136,851092,9819,9886,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,3,2,856640,839998,9951,9759,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,1,1,13846,1678200,159,19491,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,1,2,842462,854980,9786,9933,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,1,3,851092,845136,9886,9819,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,2,1,12590,1677710,143,19487,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,2,2,854980,842462,9933,9786,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716093.5365672,2,3,839998,856640,9759,9951,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716094.544439,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716094.544439,3,1,1063646,1071744,12366,12458,1,0,0,0,1734426.8240618585,1751428.9853228559,2527.1069521335144,2551.911692535296,0.0,0.0
1762716094.544439,3,2,1077124,1058782,12521,12309,1,0,0,0,1750095.482478856,1736601.7037002868,2549.9273133031534,2530.0835209817283,0.0,0.0
1762716094.544439,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716094.544439,1,1,15492,2113970,178,24570,0,0,0,0,13065.152864426429,3458931.7519630045,18.851602705354054,5039.33106002596,0.0,0.0
1762716094.544439,1,2,1060842,1075074,12332,12499,0,0,0,0,1733394.9468611444,1746999.8508767136,2526.114762517443,2545.9585548388686,0.0,0.0
1762716094.544439,1,3,1071744,1063646,12458,12366,0,0,0,0,1751428.9853228559,1734426.8240618585,2551.911692535296,2527.1069521335144,0.0,0.0
1762716094.544439,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716094.544439,2,1,14248,2113292,162,24565,0,0,0,0,13160.403067569272,3457439.498780433,18.851602705354054,5038.338870409889,0.0,0.0
1762716094.544439,2,2,1075074,1060842,12499,12332,1,0,0,0,1746999.8508767136,1733394.9468611444,2545.9585548388686,2526.114762517443,0.0,0.0
1762716094.544439,2,3,1058782,1077124,12309,12521,0,0,0,0,1736601.7037002868,1750095.482478856,2530.0835209817283,2549.9273133031534,0.0,0.0
1762716096.5536342,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716096.5536342,3,1,1282572,1293130,14918,15038,1,0,0,0,871696.3371511806,881491.3043519328,1270.1603809105661,1284.0963098547259,0.0,0.0
1762716096.5536342,3,2,1297322,1278958,15087,14876,1,0,0,0,876761.0518988867,876673.4546312377,1277.128345382646,1277.6260571306518,0.0,0.0
1762716096.5536342,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716096.5536342,1,1,17064,2551604,196,29669,0,0,0,0,6259.2229429197805,1742524.6650138393,8.95881146410274,2537.8322030811037,0.0,0.0
1762716096.5536342,1,2,1280830,1296384,14896,15078,0,0,0,0,875924.896162237,881188.6956091454,1276.1329218866347,1283.5985981067201,0.0,0.0
1762716096.5536342,1,3,1293130,1282572,15038,14918,0,0,0,0,881491.3043519328,871696.3371511806,1284.0963098547259,1270.1603809105661,0.0,0.0
1762716096.5536342,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716096.5536342,2,1,16016,2550256,182,29657,0,0,0,0,7039.63496379273,1739856.9300445286,9.954234960114155,2534.3482208450637,0.0,0.0
1762716096.5536342,2,2,1296384,1280830,15078,14896,1,0,0,0,881188.6956091454,875924.896162237,1283.5985981067201,1276.1329218866347,0.0,0.0
1762716096.5536342,2,3,1278958,1297322,14876,15087,0,0,0,0,876673.4546312377,876761.0518988867,1277.6260571306518,1277.128345382646,0.0,0.0
1762716108.670565,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716108.670565,3,1,1501874,1513034,17477,17604,1,0,0,0,144790.46221187554,145187.92260098073,211.1920962874196,211.76980034135156,0.0,0.0
1762716108.670565,3,2,1517668,1497130,17658,17422,1,0,0,0,145479.74567736694,144044.39869079768,212.18244609416013,210.11921733011732,0.0,0.0
1762716108.670565,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762716108.670565,2,1,17682,2987388,201,34757,0,0,0,0,1099.9485186864902,288609.0611467364,1.5680538606725174,420.89866786472834,0.0,0.0
1762716108.670565,2,2,1515572,1500762,17636,17462,1,0,0,0,144715.19562656325,145206.40913070657,211.10956713685786,211.76980034135156,0.0,0.0
1762716108.670565,2,3,1497130,1517668,17422,17658,0,0,0,0,144044.39869079768,145479.74567736694,210.11921733011732,212.18244609416013,0.0,0.0
1762716108.670565,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
