ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762797344.6848705,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,1,1,10,269,948,24122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,1,2,124,146,11132,12970,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,1,3,144,122,12874,10912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,3,1,122,144,10912,12874,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,3,2,149,117,13282,10504,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,2,1,10,262,984,23444,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,2,2,146,124,12970,11132,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797344.6848705,2,3,117,149,10504,13282,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,1,1,10,269,948,24122,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,1,2,124,146,11132,12970,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,1,3,144,122,12874,10912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,3,1,122,144,10912,12874,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,3,2,149,117,13282,10504,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,2,1,10,262,984,23444,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,2,2,146,124,12970,11132,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797345.6849833,2,3,117,149,10504,13282,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,2,1,83,4118,7278,356604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,2,2,2125,2090,183900,181012,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,2,3,2020,2175,174948,188214,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,1,1,13,4175,1234,361570,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,1,2,2090,2125,181012,183900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,1,3,2161,2034,187002,176138,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,3,1,2034,2161,176138,187002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797346.6848805,3,2,2175,2020,188214,174948,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,2,1,83,4118,7278,356604,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,2,2,2125,2090,183900,181012,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,2,3,2020,2175,174948,188214,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,1,1,13,4175,1234,361570,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,1,2,2090,2125,181012,183900,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,1,3,2161,2034,187002,176138,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,3,1,2034,2161,176138,187002,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797347.6859639,3,2,2175,2020,188214,174948,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,1,1,16,9166,1500,791528,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,1,2,4579,4622,395406,398962,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,1,3,4636,4542,400156,392118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,2,1,129,9062,11258,782468,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,2,2,4626,4592,399306,396512,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,2,3,4511,4701,389494,405712,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,3,1,4550,4645,392806,400934,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797348.68585,3,2,4701,4511,405712,389494,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,1,1,16,9166,1500,791528,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,1,2,4579,4622,395406,398962,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,1,3,4636,4542,400156,392118,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,2,1,129,9062,11258,782468,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,2,2,4626,4592,399306,396512,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,2,3,4511,4701,389494,405712,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,3,1,4550,4645,392806,400934,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797349.685955,3,2,4701,4511,405712,389494,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,1,1,18,14301,1696,1231702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,1,2,7167,7182,617274,618378,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,1,3,7207,7119,620526,613008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,2,1,165,14145,14362,1218290,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,2,2,7182,7167,618378,617274,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,2,3,7047,7273,606878,626176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,3,1,7119,7207,613008,620526,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797350.6858475,3,2,7273,7047,626176,606878,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,1,1,18,14301,1696,1231702,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,1,2,7167,7182,617274,618378,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,1,3,7207,7119,620526,613008,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,2,1,165,14145,14362,1218290,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,2,2,7182,7167,618378,617274,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,2,3,7047,7273,606878,626176,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,3,1,7119,7207,613008,620526,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797351.685929,3,2,7273,7047,626176,606878,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,2,1,194,19195,16880,1650902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,2,2,9705,9722,834536,836140,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,2,3,9577,9826,823570,844874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,1,1,20,19359,1892,1665100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,1,2,9722,9705,836140,834536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,1,3,9752,9654,838564,830194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,3,1,9654,9752,830194,838564,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797352.68586,3,2,9826,9577,844874,823570,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,2,1,194,19195,16880,1650902,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,2,2,9705,9722,834536,836140,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,2,3,9577,9826,823570,844874,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,1,1,20,19359,1892,1665100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,1,2,9722,9705,836140,834536,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,1,3,9752,9654,838564,830194,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,3,1,9654,9752,830194,838564,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797353.6859615,3,2,9826,9577,844874,823570,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,2,1,220,24215,19140,2081168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,2,2,12227,12256,1050642,1053318,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,2,3,12090,12364,1038928,1062370,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,1,1,22,24396,2088,2096786,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,1,2,12256,12227,1053318,1050642,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,1,3,12284,12173,1055540,1046056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,3,1,12173,12284,1046056,1055540,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797354.6859517,3,2,12364,12090,1062370,1038928,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,2,1,220,24215,19140,2081168,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,2,2,12227,12256,1050642,1053318,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,2,3,12090,12364,1038928,1062370,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,1,1,22,24396,2088,2096786,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,1,2,12256,12227,1053318,1050642,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,1,3,12284,12173,1055540,1046056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,3,1,12173,12284,1046056,1055540,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797355.685922,3,2,12364,12090,1062370,1038928,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,2,1,244,29314,21228,2518142,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,2,2,14790,14818,1270244,1272822,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,2,3,14626,14945,1256210,1283546,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,3,1,14721,14853,1264274,1275632,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,3,2,14945,14626,1283546,1256210,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797356.6859589,1,1,25,29494,2354,2533602,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
