ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762733625.4785702,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733625.4785702,1,1,788,23514,8,259,0,0,0,0,6304000000.0,188112000000.0,8000000.0,259000000.0,0.0,0.0
1762733625.4785702,1,2,11620,11984,128,133,0,0,0,0,92960000000.0,95872000000.0,128000000.0,133000000.0,0.0,0.0
1762733625.4785702,1,3,11778,11420,130,126,0,0,0,0,94224000000.0,91360000000.0,130000000.0,126000000.0,0.0,0.0
1762733625.4785702,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733625.4785702,2,1,984,23290,10,257,0,0,0,0,7872000000.0,186320000000.0,10000000.0,257000000.0,0.0,0.0
1762733625.4785702,2,2,11984,11620,133,128,1,0,0,0,95872000000.0,92960000000.0,133000000.0,128000000.0,1000000.0,0.0
1762733625.4785702,2,3,11446,12014,126,133,0,0,0,0,91568000000.0,96112000000.0,126000000.0,133000000.0,0.0,0.0
1762733625.4785702,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733625.4785702,3,1,11420,11778,126,130,1,0,0,0,91360000000.0,94224000000.0,126000000.0,130000000.0,1000000.0,0.0
1762733625.4785702,3,2,12014,11446,133,126,1,0,0,0,96112000000.0,91568000000.0,133000000.0,126000000.0,1000000.0,0.0
1762733626.483077,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,1,1,788,23514,8,259,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,1,2,11620,11984,128,133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,1,3,11778,11420,130,126,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,2,1,984,23290,10,257,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,2,2,11984,11620,133,128,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,2,3,11446,12014,126,133,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,3,1,11420,11778,126,130,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733626.483077,3,2,12014,11446,133,126,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733627.4915388,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733627.4915388,2,1,5926,368552,67,4252,0,0,0,0,39204.26473245157,2738920.0425041877,56.521729303666014,3961.4790976867675,0.0,0.0
1762733627.4915388,2,2,188684,186518,2179,2151,1,0,0,0,1401738.8867309173,1387443.84726352,2028.8325992158013,2006.025585637129,0.0,0.0
1762733627.4915388,2,3,182826,191522,2109,2211,0,0,0,0,1359535.9955175132,1424014.3977322779,1966.3612141959597,2060.5640963687365,0.0,0.0
1762733627.4915388,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762733627.4915388,1,1,6050,370032,69,4268,0,0,0,0,41742.784504686395,2748883.7326102094,60.48816644778293,3975.3616276911766,0.0,0.0
1762733627.4915388,1,2,186518,188684,2151,2179,0,0,0,0,1387443.84726352,1401738.8867309173,2006.025585637129,2028.8325992158013,0.0,0.0
1762733627.4915388,1,3,187534,189040,2165,2181,0,0,0,0,1394250.2534028245,1409037.1310760924,2017.9248970694798,2037.7570827900643,0.0,0.0
1762733627.4915388,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
