ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762799984.6127465,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,1,1,8,187,788,17298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,1,2,80,112,7416,10206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,1,3,108,75,9926,6998,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,2,1,12,179,1144,16514,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,2,2,112,80,10206,7416,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,2,3,73,110,6824,10056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,3,1,75,108,6998,9926,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799984.6127465,3,2,110,73,10056,6824,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,1,1,8,187,788,17298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,1,2,80,112,7416,10206,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,1,3,108,75,9926,6998,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,2,1,12,179,1144,16514,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,2,2,112,80,10206,7416,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,2,3,73,110,6824,10056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,3,1,75,108,6998,9926,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799985.612732,3,2,110,73,10056,6824,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,1,1,81,3717,7082,322258,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,1,2,1838,1988,159284,172218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,1,3,1941,1863,168194,161384,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,3,1,1863,1941,161384,168194,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,3,2,1949,1849,168866,160190,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,2,1,15,3766,1430,326372,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,2,2,1988,1838,172218,159284,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799986.6127956,2,3,1849,1949,160190,168866,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,1,1,81,3717,7082,322258,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,1,2,1838,1988,159284,172218,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,1,3,1941,1863,168194,161384,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,3,1,1863,1941,161384,168194,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762799987.611937,3,2,1949,1849,168866,160190,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
