ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758646860.4854538,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646860.4854538,1,1,12220,578600,134,5273,0,0,0,0,97760000000.0,4628800000000.0,134000000.0,5273000000.0,0.0,0.0
1758646860.4854538,1,2,297900,297234,2720,2725,0,0,0,0,2383200000000.0,2377872000000.0,2720000000.0,2725000000.0,0.0,0.0
1758646860.4854538,1,3,294124,301142,2684,2764,0,0,0,0,2352992000000.0,2409136000000.0,2684000000.0,2764000000.0,0.0,0.0
1758646860.4854538,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646860.4854538,2,1,6696,590106,70,5390,0,0,0,0,53568000000.0,4720848000000.0,70000000.0,5390000000.0,0.0,0.0
1758646860.4854538,2,2,297234,297900,2725,2720,0,0,0,0,2377872000000.0,2383200000000.0,2725000000.0,2720000000.0,0.0,0.0
1758646860.4854538,2,3,299470,295236,2741,2700,0,0,0,0,2395760000000.0,2361888000000.0,2741000000.0,2700000000.0,0.0,0.0
1758646860.4854538,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646860.4854538,3,1,305880,297840,2806,2720,0,0,0,0,2447040000000.0,2382720000000.0,2806000000.0,2720000000.0,0.0,0.0
1758646860.4854538,3,2,299140,304068,2740,2785,0,0,0,0,2393120000000.0,2432544000000.0,2740000000.0,2785000000.0,0.0,0.0
1758646861.617956,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646861.617956,2,1,6794,597540,71,5469,0,0,0,0,692.2724598310168,52513.81088146713,0.883000586519154,69.75704633501317,0.0,0.0
1758646861.617956,2,2,301232,301548,2762,2759,0,0,0,0,28241.890759228623,25769.489116974994,32.6710217012087,34.437022874247006,0.0,0.0
1758646861.617956,2,3,304068,299140,2785,2740,0,0,0,0,32480.293574520565,27577.87431816622,38.85202580684278,35.320023460766166,0.0,0.0
1758646861.617956,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646861.617956,3,1,309614,301372,2846,2758,0,0,0,0,26376.99352050017,24950.064572685216,35.320023460766166,33.554022287727854,0.0,0.0
1758646861.617956,3,2,303464,308398,2780,2826,0,0,0,0,30544.75628887058,30587.1403170235,35.320023460766166,36.20302404728532,0.0,0.0
1758646861.617956,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646861.617956,1,1,12588,594816,138,5429,0,0,0,0,2599.5537267123896,114549.90008795682,3.532002346076616,137.74809149698802,0.0,0.0
1758646861.617956,1,2,305256,305276,2798,2802,0,0,0,0,51962.81851547918,56808.7257342963,68.87404574849401,67.99104516197487,0.0,0.0
1758646861.617956,1,3,301372,309614,2758,2846,0,0,0,0,51199.90600872663,59846.24775192219,65.3420434024174,72.40604809457064,0.0,0.0
1758646862.7520945,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646862.7520945,3,1,313322,305616,2885,2798,0,0,0,0,26155.53373715188,29936.376801637696,34.3873319764335,35.26905843736769,0.0,0.0
1758646862.7520945,3,2,307212,312034,2820,2865,0,0,0,0,26437.68620465082,25647.659295653786,35.26905843736769,34.3873319764335,0.0,0.0
1758646862.7520945,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646862.7520945,1,1,12686,602244,139,5506,0,0,0,0,691.2735453724068,52395.71321455344,0.8817264609341923,67.89293749193281,0.0,0.0
1758646862.7520945,1,2,309406,309336,2837,2844,0,0,0,0,29273.318503015184,28638.475451142567,34.3873319764335,37.032511359236075,0.0,0.0
1758646862.7520945,1,3,305616,313322,2798,2885,0,0,0,0,29936.376801637696,26155.53373715188,35.26905843736769,34.3873319764335,0.0,0.0
1758646862.7520945,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646862.7520945,2,1,6990,613576,73,5627,0,0,0,0,1382.5470907448137,113114.92422032566,1.7634529218683845,139.31278082760238,0.0,0.0
1758646862.7520945,2,2,309336,309406,2844,2837,0,0,0,0,57164.089915285556,55428.85224016706,72.30156979660377,68.774663952867,0.0,0.0
1758646862.7520945,2,3,312034,307212,2865,2820,0,0,0,0,56190.663902414206,56938.3679412864,70.53811687473538,70.53811687473538,0.0,0.0
1758646863.8432527,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,2,1,6990,613576,73,5627,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,2,2,309336,309406,2844,2837,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,2,3,312034,307212,2865,2820,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,3,1,320786,313144,2955,2875,0,0,0,0,54723.5063138991,55192.732520234786,64.15202039745674,70.56722243720242,0.0,0.0
1758646863.8432527,3,2,314492,318530,2893,2931,0,0,0,0,53374.48097068401,47626.45994307189,66.9013927002049,60.486190660459215,0.0,0.0
1758646863.8432527,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646863.8432527,1,1,12956,616990,142,5648,0,0,0,0,1979.5480579786652,108112.6506035311,2.7493723027481463,130.13695566341224,0.0,0.0
1758646863.8432527,1,2,316420,316716,2907,2917,0,0,0,0,51424.259550601324,54107.64691808351,64.15202039745674,66.9013927002049,0.0,0.0
1758646863.8432527,1,3,313144,320786,2875,2955,0,0,0,0,55192.732520234786,54723.5063138991,70.56722243720242,64.15202039745674,0.0,0.0
1758646864.9378164,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646864.9378164,3,1,324572,316434,2995,2908,0,0,0,0,27671.29896079947,24046.110296098854,36.544240571578804,30.148998471552513,0.0,0.0
1758646864.9378164,3,2,318548,323358,2932,2977,0,0,0,0,29644.687951664728,35287.11869591649,35.63063455728933,42.02587665731563,0.0,0.0
1758646864.9378164,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646864.9378164,1,1,13054,624386,143,5724,0,0,0,0,716.2671152029446,54056.24065347937,0.9136060142894701,69.43405708599973,0.0,0.0
1758646864.9378164,1,2,320472,320768,2947,2958,0,0,0,0,29615.452559207464,29615.452559207464,36.544240571578804,37.457846585868275,0.0,0.0
1758646864.9378164,1,3,316434,324572,2908,2995,0,0,0,0,24046.110296098854,27671.29896079947,30.148998471552513,36.544240571578804,0.0,0.0
1758646864.9378164,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646864.9378164,2,1,7186,636048,75,5850,0,0,0,0,1432.5342304058893,164244.4348249038,1.8272120285789402,203.73414118655185,0.0,0.0
1758646864.9378164,2,2,320768,320472,2958,2947,0,0,0,0,83554.75164285778,80879.7132330182,104.1510856289996,100.49666157184171,0.0,0.0
1758646864.9378164,2,3,323358,318548,2977,2932,0,0,0,0,82765.39604651168,82853.10222388347,102.32387360042065,102.32387360042065,0.0,0.0
1758646866.0225077,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646866.0225077,1,1,13054,624386,143,5724,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646866.0225077,1,2,320472,320768,2947,2958,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758646866.0225077,1,3,316434,324572,2908,2995,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
