ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1758731729.3460145,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731729.3460145,3,1,613106,4412706,6139,44903,0,0,0,0,4904848000000.0,35301648000000.0,6139000000.0,44903000000.0,0.0,0.0
1758731729.3460145,3,2,4422472,605850,45009,6056,0,0,0,0,35379776000000.0,4846800000000.0,45009000000.0,6056000000.0,0.0,0.0
1758731729.3460145,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731729.3460145,2,1,8514,1193612,99,11920,0,0,0,0,68112000000.0,9548896000000.0,99000000.0,11920000000.0,0.0,0.0
1758731729.3460145,2,2,4423304,606536,45019,6068,0,0,0,0,35386432000000.0,4852288000000.0,45019000000.0,6068000000.0,0.0,0.0
1758731729.3460145,2,3,605850,4422472,6056,45009,0,0,0,0,4846800000000.0,35379776000000.0,6056000000.0,45009000000.0,0.0,0.0
1758731729.3460145,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731729.3460145,1,1,14100,1242190,156,12440,0,0,0,0,112800000000.0,9937520000000.0,156000000.0,12440000000.0,0.0,0.0
1758731729.3460145,1,2,627220,4737456,6286,48233,0,0,0,0,5017760000000.0,37899648000000.0,6286000000.0,48233000000.0,0.0,0.0
1758731729.3460145,1,3,4726366,635290,48113,6375,0,0,0,0,37810928000000.0,5082320000000.0,48113000000.0,6375000000.0,0.0,0.0
1758731730.4261076,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731730.4261076,1,1,14100,1242190,156,12440,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731730.4261076,1,2,627220,4737456,6286,48233,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1758731730.4261076,1,3,4726366,635290,48113,6375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
