ts,dpid,port_no,rx_bytes,tx_bytes,rx_pkts,tx_pkts,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_bps,tx_bps,rx_pps,tx_pps,drop_ps,err_ps
1762740954.0506914,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740954.0506914,3,1,1481548,1479992,17236,17219,1,0,0,0,11852384000000.0,11839936000000.0,17236000000.0,17219000000.0,1000000.0,0.0
1762740954.0506914,3,2,1484040,1477414,17266,17188,1,0,0,0,11872320000000.0,11819312000000.0,17266000000.0,17188000000.0,1000000.0,0.0
1762740954.0506914,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740954.0506914,1,1,16142,2937312,185,34165,0,0,0,0,129136000000.0,23498496000000.0,185000000.0,34165000000.0,0.0,0.0
1762740954.0506914,1,2,1481844,1480760,17237,17230,0,0,0,0,11854752000000.0,11846080000000.0,17237000000.0,17230000000.0,0.0,0.0
1762740954.0506914,1,3,1479992,1481548,17219,17236,0,0,0,0,11839936000000.0,11852384000000.0,17219000000.0,17236000000.0,0.0,0.0
1762740954.0506914,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740954.0506914,2,1,19574,2931030,223,34096,0,0,0,0,156592000000.0,23448240000000.0,223000000.0,34096000000.0,0.0,0.0
1762740954.0506914,2,2,1480760,1481844,17230,17237,1,0,0,0,11846080000000.0,11854752000000.0,17230000000.0,17237000000.0,1000000.0,0.0
1762740954.0506914,2,3,1477414,1484040,17188,17266,0,0,0,0,11819312000000.0,11872320000000.0,17188000000.0,17266000000.0,0.0,0.0
1762740956.0594125,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740956.0594125,1,1,592,53182,6,587,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740956.0594125,1,2,25828,27526,286,304,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740956.0594125,1,3,27138,25132,299,279,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762740956.0594125,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
