ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762797027.8781419,1,3,2259,2309,195358,199748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,3,1,4868,4816,420090,415520,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,3,2,4875,4803,420564,414506,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,1,1,107,9554,9326,824672,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,1,2,4838,4855,417584,418764,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,1,3,4816,4868,415520,420090,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,2,1,104,9540,9156,823280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,2,2,4855,4838,418764,417584,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797028.8781261,2,3,4803,4875,414506,420564,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,3,1,4868,4816,420090,415520,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,3,2,4875,4803,420564,414506,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,1,1,107,9554,9326,824672,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,1,2,4838,4855,417584,418764,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,1,3,4816,4868,415520,420090,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,2,1,104,9540,9156,823280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,2,2,4855,4838,418764,417584,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797029.8779953,2,3,4803,4875,414506,420564,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,3,1,7439,7393,640704,636534,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,3,2,7450,7388,641438,636340,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,1,1,132,14654,11500,1262296,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,1,2,7416,7431,638860,639692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,1,3,7393,7439,636534,640704,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,2,1,132,14638,11596,1260756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,2,2,7431,7416,639692,638860,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797030.8781369,2,3,7388,7450,636340,641438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,3,1,7439,7393,640704,636534,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,3,2,7450,7388,641438,636340,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,1,1,132,14654,11500,1262296,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,1,2,7416,7431,638860,639692,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,1,3,7393,7439,636534,640704,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,2,1,132,14638,11596,1260756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,2,2,7431,7416,639692,638860,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797031.8781345,2,3,7388,7450,636340,641438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,3,1,10019,9963,862012,856938,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,3,2,10025,9951,862256,856166,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,1,1,153,19769,13330,1701056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,1,2,9992,10002,859800,860190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,1,3,9963,10019,856938,862012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,2,1,155,19746,13622,1698816,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,2,2,10002,9992,860190,859800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797032.8781378,2,3,9951,10025,856166,862256,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,3,1,10019,9963,862012,856938,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,3,2,10025,9951,862256,856166,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,1,1,153,19769,13330,1701056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,1,2,9992,10002,859800,860190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,1,3,9963,10019,856938,862012,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,2,1,155,19746,13622,1698816,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,2,2,10002,9992,860190,859800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797033.878099,2,3,9951,10025,856166,862256,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,3,1,12588,12550,1082370,1078852,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,3,2,12612,12518,1084190,1076380,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,1,1,171,24887,14890,2140092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,1,2,12561,12587,1080196,1081838,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,1,3,12550,12588,1078852,1082370,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,2,1,174,24863,15280,2137804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,2,2,12587,12561,1081838,1080196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797034.8781307,2,3,12518,12612,1076380,1084190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,3,1,12588,12550,1082370,1078852,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,3,2,12612,12518,1084190,1076380,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,1,1,171,24887,14890,2140092,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,1,2,12561,12587,1080196,1081838,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,1,3,12550,12588,1078852,1082370,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,2,1,174,24863,15280,2137804,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,2,2,12587,12561,1081838,1080196,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797035.8781104,2,3,12518,12612,1076380,1084190,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,3,1,15141,15119,1301418,1299248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,3,2,15176,15088,1304154,1296866,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,1,1,189,29960,16462,2575490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,1,2,15107,15144,1298656,1301216,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,1,3,15110,15131,1298490,1300558,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,2,1,193,29943,16962,2573668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,2,2,15153,15116,1301990,1299430,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797036.8781536,2,3,15088,15176,1296866,1304154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,3,1,15141,15119,1301418,1299248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,3,2,15176,15088,1304154,1296866,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,1,1,189,29960,16462,2575490,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,1,2,15107,15144,1298656,1301216,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,1,3,15110,15131,1298490,1300558,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,2,1,193,29943,16962,2573668,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,2,2,15153,15116,1301990,1299430,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797037.8781374,2,3,15088,15176,1296866,1304154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,3,1,17741,17711,1524238,1521224,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,3,2,17774,17682,1526660,1519198,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,1,1,206,35141,17932,3019416,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,1,2,17718,17747,1522462,1524134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,1,3,17711,17741,1521224,1524238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,2,1,212,35108,18628,3016298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,2,2,17747,17718,1524134,1522462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797038.8781111,2,3,17682,17774,1519198,1526660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,3,1,17741,17711,1524238,1521224,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,3,2,17774,17682,1526660,1519198,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,1,1,206,35141,17932,3019416,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,1,2,17718,17747,1522462,1524134,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,1,3,17711,17741,1521224,1524238,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,2,1,212,35108,18628,3016298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,2,2,17747,17718,1524134,1522462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797039.8779187,2,3,17682,17774,1519198,1526660,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,3,1,20322,20288,1745332,1741982,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,3,2,20356,20253,1747748,1739368,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,1,1,220,40279,19148,3459580,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,1,2,20297,20328,1743380,1745156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,1,3,20288,20322,1741982,1745332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,2,1,227,40237,19942,3455556,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,2,2,20328,20297,1745156,1743380,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797040.878147,2,3,20253,20356,1739368,1747748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,3,1,20322,20288,1745332,1741982,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,3,2,20356,20253,1747748,1739368,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,1,1,220,40279,19148,3459580,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,1,2,20297,20328,1743380,1745156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,1,3,20288,20322,1741982,1745332,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,2,1,227,40237,19942,3455556,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,2,2,20328,20297,1745156,1743380,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797041.8781269,2,3,20253,20356,1739368,1747748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,3,1,22900,22878,1966156,1963770,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,3,2,22950,22835,1969964,1960552,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,1,1,234,45427,20376,3900594,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,1,2,22877,22919,1964374,1967074,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,1,3,22878,22900,1963770,1966156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,2,1,243,45379,21366,3895990,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,2,2,22919,22877,1967074,1964374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762797042.878144,2,3,22835,22950,1960552,1969964,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
